,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance,Region
3440,3250000, Boulevarden 12,2800 Kongens Lyngby,72,2,12.49889951,55.77183715,194.73,801.64,451.99,467.11,5465.15,Hovedstaden
3441,3995000, Usserød Kongevej 87A,2970 Hørsholm,99,3,12.49573659,55.8904126,699.9,2038.06,419.41,499.46,17245.54,Hovedstaden
3442,4495000, Gl Hovedgade 20,2970 Hørsholm,100,3,12.49800785,55.87811028,580.42,2425.19,708.45,172.82,15830.42,Hovedstaden
3443,5495000, Øster Farimagsgade 79,2100 København Ø,92,3,12.57869215,55.69458818,384.84,1567.02,258.09,361.09,1529.88,Hovedstaden
3444,7150000, Hellerupvej 51D,2900 Hellerup,121,4,12.56144417,55.73376424,259.88,615.99,785.28,562.73,1266.69,Hovedstaden
3445,8750000, Rahbeks Alle 2A,1801 Frederiksberg C,118,4,12.53682919,55.67009926,292.46,1765.37,334.34,252.47,2922.12,Hovedstaden
3446,10500000, Strandhøjsvej 35 st tv ,2920 Charlottenlund,111,6,12.58824683,55.75578542,885.25,3786.79,1123.81,1907.4,5772.66,Hovedstaden
3447,495000, Stationsvej 7,7330 Brande,54,2,9.13133109,55.94338609,364.58,188.46,541.99,415.89,30211.17,Midtjylland
3448,550000, Østergade 15A,8900 Randers C,54,2,10.04074691,56.46217628,314.67,1449.17,573.4,401.0,1380.99,Midtjylland
3449,665000, Platanvej 69,8930 Randers NØ,70,2,10.04898735,56.48145129,315.73,3267.66,1005.6,813.02,1948.68,Midtjylland
3450,680000, Elleygade 27,6300 Gråsten,65,2,9.59247171,54.91900834,1075.16,744.03,619.83,459.2,16607.75,Syddanmark
3451,798000, Grøfthøjparken 163,8260 Viby J,42,1,10.13913765,56.12389584,414.05,2572.19,1041.89,406.73,10505.62,Midtjylland
3452,925000, Humlemarken 30,3060 Espergærde,36,1,12.53799627,55.99527218,516.38,872.43,607.86,559.23,7530.89,Hovedstaden
3453,945000, Rosenstræde 1D,8800 Viborg,67,3,9.41254737,56.45267389,953.13,2289.2,838.85,366.43,1817.21,Midtjylland
3454,1195000, Bagsværd Hovedgade 99,2880 Bagsværd,38,1,12.45526475,55.76021157,631.43,4336.87,620.61,72.35,4419.0,Hovedstaden
3455,1348000, Dybbølgade 6,9000 Aalborg,59,2,9.90691932,57.05160203,396.19,342.21,392.97,340.91,601.55,Nordjylland
3456,1399000, Eskebækparken 20,8660 Skanderborg,93,4,9.90166398,56.03572956,704.96,2025.19,1846.94,1058.58,2462.84,Midtjylland
3457,1450000, Engtoften 10,8260 Viby J,47,2,10.1661886,56.12267749,810.26,655.9,326.18,323.95,10012.03,Midtjylland
3458,1495000, Strandbygade 6,6700 Esbjerg,62,2,8.44147546,55.46678951,703.42,1556.16,797.28,321.55,1830.87,Syddanmark
3459,1495000, Kählersvej 1C,4700 Næstved,98,3,11.76776906,55.2273291,630.39,861.69,323.22,529.11,1569.4,Hovedstaden
3460,1595000, Grøfthøjparken 154 1 2 ,8260 Viby J,108,4,10.13742866,56.12379927,275.9,3365.14,1191.37,413.21,11298.46,Midtjylland
3461,1695000, Klausdalsbrovej 42,2860 Søborg,43,2,12.49047034,55.74714393,513.71,3787.42,147.58,756.56,3971.85,Hovedstaden
3462,1695000, Fabersgade 19,5000 Odense C,70,3,10.39913754,55.40440897,220.72,1228.91,677.55,455.83,4524.56,Syddanmark
3463,1775000, Skibhusvej 9,5000 Odense C,67,2,10.39167932,55.40322191,336.16,553.53,457.85,221.74,3415.77,Syddanmark
3464,1795000, Stadens Vænge 1,2100 København Ø,29,1,12.55952946,55.70417694,142.93,3023.97,132.86,520.02,1390.32,Hovedstaden
3465,1799000, Faaborgvej 260,5250 Odense SV,109,2,10.34829795,55.3571749,729.89,3944.29,1169.5,694.42,4797.72,Syddanmark
3466,1895000, Skibhusvej 102A,5000 Odense C,90,3,10.393744,55.40941076,719.28,1356.07,529.9,172.26,4671.92,Syddanmark
3467,1999000, Søndre Fasanvej 94B,2500 Valby,39,1,12.51586833,55.66749985,240.1,625.38,633.84,190.73,2548.26,Hovedstaden
3468,2095000, Brønshøjvej 79,2700 Brønshøj,54,2,12.4992531,55.69590843,270.3,5123.41,636.95,458.61,2381.31,Hovedstaden
3469,2098000, Blomstermarken 117,9000 Aalborg,99,4,9.89963367,57.02625479,41.19,2942.1,1311.0,325.72,1925.76,Nordjylland
3470,2150000, Evas Alle 3,2600 Glostrup,71,3,12.41362968,55.66690911,519.79,2133.59,540.23,360.6,3395.0,Hovedstaden
3471,2195000, Georginevej 12,2300 København S,58,2,12.61300776,55.64470546,455.72,2339.8,524.86,262.17,1832.46,Hovedstaden
3472,2198000, Søgade 13,8000 Aarhus C,51,2,10.19766935,56.15036608,642.61,688.65,639.34,268.4,6208.56,Midtjylland
3473,2198000, Langelandsgade 201,8200 Aarhus N,63,2,10.20047785,56.17296421,204.13,2922.6,347.7,487.66,3912.54,Midtjylland
3474,2295000, Møllebakken 40,3400 Hillerød,77,3,12.31607728,55.93832869,689.22,1276.14,1352.5,811.47,1298.34,Hovedstaden
3475,2295000, Holmbladsgade 107,2300 København S,55,2,12.61607108,55.66717415,88.84,3872.38,407.68,550.99,1875.72,Hovedstaden
3476,2295000, Mozartsvej 28,2450 København SV,47,2,12.52937391,55.64838453,254.55,1085.4,491.89,137.26,5194.96,Hovedstaden
3477,2295000, Rødovrevej 202,2610 Rødovre,73,2,12.46527237,55.6868027,259.25,5334.72,599.99,203.06,5402.02,Hovedstaden
3478,2350000, Toldbodvej 1,5700 Svendborg,107,3,10.61184451,55.06010724,519.7,176.0,425.02,502.14,1811.85,Syddanmark
3479,2395000, Greisvej 43 st th ,2300 København S,57,2,12.61897663,55.64581484,332.42,2752.27,285.52,429.52,1547.34,Hovedstaden
3480,2398000, Langelandsgade 15,8000 Aarhus C,54,2,10.19826249,56.15898637,562.2,1360.07,493.88,181.68,4919.19,Midtjylland
3481,2398000, Kofoed Jensens Alle 9,2770 Kastrup,66,2,12.64208355,55.63252795,345.48,1083.62,808.36,587.59,3240.42,Hovedstaden
3482,2425000, Lyngbygårdsvej 61,2800 Kongens Lyngby,53,2,12.51070338,55.77589704,429.07,529.79,255.99,791.3,6210.19,Hovedstaden
3483,2495000, Engtoftevej 27A,9000 Aalborg,92,3,9.89408522,57.05378627,470.87,1430.33,474.22,422.61,1686.97,Nordjylland
3484,2595000, Herninggade 17,2100 København Ø,51,2,12.58810753,55.70798956,225.72,2164.07,707.69,331.97,2625.23,Hovedstaden
3485,2750000, Grønnehøj 15,2720 Vanløse,63,2,12.48414819,55.68561557,307.43,3781.43,385.81,555.87,3336.03,Hovedstaden
3486,2898000, Theklavej 49,2400 København NV,81,3,12.52524686,55.70591893,185.35,4977.3,82.94,360.78,1553.14,Hovedstaden
3487,2995000, Meinungsgade 14,2200 København N,53,2,12.55443357,55.69202334,321.28,1761.48,352.06,288.53,1296.12,Hovedstaden
3488,2995000, Østre Stationsvej 39B,5000 Odense C,107,3,10.38126395,55.40017503,503.08,539.78,192.59,437.86,2539.02,Syddanmark
3489,2998000, Elmely 9,3520 Farum,86,3,12.37228041,55.81390275,245.27,13395.76,1102.06,622.36,12995.67,Hovedstaden
3490,2998000, Guldbergsgade 5,2200 København N,45,2,12.5595243,55.6908759,168.79,1407.59,211.64,160.57,994.11,Hovedstaden
3491,3095000, Soldugvej 18,2770 Kastrup,67,3,12.63453894,55.64014946,301.42,2124.48,409.42,331.79,2092.88,Hovedstaden
3492,3195000, Havnevej 67,4500 Nykøbing Sj,115,5,11.67534381,55.91355738,1567.35,1021.67,1461.29,1039.9,1559.9,Hovedstaden
3493,3200000, Ringen 13 1 1 ,8200 Aarhus N,115,3,10.20493592,56.23369754,1375.37,12280.27,1091.79,2556.41,8285.58,Midtjylland
3494,3295000, Sankt Kjelds Plads 6,2100 København Ø,57,2,12.56587476,55.71079768,294.13,3004.35,341.74,189.24,2167.71,Hovedstaden
3495,3300000, Ringen 1 1 th ,8200 Aarhus N,115,4,10.20594641,56.23305211,1371.98,12276.87,1088.4,2553.02,8282.29,Midtjylland
3496,3350000, Brønshøjvej 12A,2700 Brønshøj,96,4,12.49756245,55.70333859,145.7,5723.36,314.51,259.05,2981.16,Hovedstaden
3497,3350000, Gammel Kalkbrænderi Vej 25,2100 København Ø,54,2,12.58597695,55.70425839,199.36,1672.24,318.03,219.89,1808.17,Hovedstaden
3498,3395000, Ourøgade 23,2100 København Ø,56,2,12.56514958,55.70940849,203.91,3186.27,272.25,255.16,1966.43,Hovedstaden
3499,3495000, Hyldegårds Tværvej 1,2920 Charlottenlund,78,3,12.58008693,55.76053295,264.1,2139.57,634.92,527.42,4972.59,Hovedstaden
3500,3495000, Brobjerg Parkvej 101,8250 Egå,141,4,10.26051593,56.20368553,277.19,9354.56,1499.14,201.85,7521.77,Midtjylland
3501,3550000, Ørestads Boulevard 63C,2300 København S,77,3,12.58189481,55.63281394,170.28,624.3,307.19,198.14,4726.57,Hovedstaden
3502,3600000, Ringen 37 2 3 ,8200 Aarhus N,110,4,10.20356172,56.23343228,1438.39,12382.87,1154.92,2670.24,8388.28,Midtjylland
3503,3898000, Søndre Ringgade 10,8000 Aarhus C,105,4,10.192426,56.14232537,517.49,1591.14,566.14,558.05,6860.45,Midtjylland
3504,3995000, Rådmand Steins Alle 1,2000 Frederiksberg,110,5,12.50196572,55.672941,653.11,1942.08,356.14,437.26,3037.28,Hovedstaden
3505,3995000, Frederiksborgvej 13,2400 København NV,100,3,12.53306889,55.70271596,233.19,3454.61,235.75,259.63,1583.84,Hovedstaden
3506,4098000, Ingrid Marievej 66,2500 Valby,68,2,12.50671901,55.65578065,401.42,1455.45,1239.51,248.88,3569.11,Hovedstaden
3507,4295000, Søndre Fasanvej 87D,2000 Frederiksberg,86,3,12.51767292,55.6685848,399.47,671.31,850.37,184.72,2266.77,Hovedstaden
3508,4595000, C.F. Møllers Allé 12,2300 København S,85,3,12.574779,55.63483682,342.63,1066.66,789.25,503.02,5092.37,Hovedstaden
3509,4698000, Dianas Have 33 ,2970 Hørsholm,104,5,12.50511106,55.8763614,349.89,2471.47,833.53,840.8,16661.97,Hovedstaden
3510,4995000, Viborggade 61,2100 København Ø,79,3,12.58374601,55.70576696,152.8,1946.18,256.7,223.44,1958.61,Hovedstaden
3511,5250000, Ringen 21 ,8200 Aarhus N,180,7,10.20448522,56.23372095,1360.67,12316.37,1077.2,2592.51,8321.68,Midtjylland
3512,5260000, Rosenørns Alle 32,1970 Frederiksberg C,81,3,12.55138654,55.68238996,242.28,1871.83,377.22,325.56,2088.47,Hovedstaden
3513,5295000, Løgstørgade 40,2100 København Ø,83,3,12.58440671,55.70847388,177.13,2182.18,462.01,315.83,2309.02,Hovedstaden
3514,5345000, Ejler Billes Allé 120,2300 København S,103,4,12.56881133,55.62356398,571.1,1148.92,229.96,766.7,6509.38,Hovedstaden
3515,6495000, Bukkeballevej 42A ,2960 Rungsted Kyst,115,4,12.52837259,55.89144435,879.17,1199.04,626.87,1114.87,18922.14,Hovedstaden
3516,6695000, Reventlowsgade 32,1651 København V,117,4,12.56492864,55.67076414,450.65,755.56,670.45,494.08,3445.95,Hovedstaden
3517,6895000, Asminderødgade 16,2200 København N,114,5,12.53959708,55.69818559,353.24,3216.34,516.31,261.94,1854.19,Hovedstaden
3518,7698000, Alliancevej 8A,2450 København SV,137,5,12.55144182,55.64813231,208.01,3099.92,410.37,230.43,6305.55,Hovedstaden
3519,9250000, Hauser Plads 12,1127 København K,155,4,12.57577605,55.68240565,49.8,328.87,461.26,147.12,2258.91,Hovedstaden
3520,9500000, Langelinieparken 7,8000 Aarhus C,136,3,10.22068341,56.1685207,840.33,2553.31,1087.95,596.95,5260.02,Midtjylland
3521,898000, Arnegårdsvej 13,8230 Åbyhøj,38,1,10.14826931,56.15063279,429.51,3772.12,1381.11,702.2,6439.25,Midtjylland
3522,945000, Pebermyntevej 75,8800 Viborg,88,3,9.39095687,56.46544126,883.94,2832.92,799.77,986.69,3398.42,Midtjylland
3523,1098000, Strandvejen 61B,6720 Fanø,52,3,8.36475637,55.43379106,3392.17,8390.88,2779.78,1938.75,8799.57,Syddanmark
3524,1195000, Havnegade 5,4220 Korsør,126,3,11.13967823,55.32991862,312.68,3601.43,286.58,311.64,20135.79,Sjælland
3525,1295000, Kærvangs Alle 14,9000 Aalborg,78,3,9.92057409,57.03126306,662.43,1782.66,504.87,1084.1,1648.33,Nordjylland
3526,1398000, Nordre Torstedvej 30C ,8700 Horsens,78,3,9.81426937,55.84377126,596.31,3105.09,634.76,528.87,5134.27,Midtjylland
3527,1495000, Holbækvej 32B 2 15 ,4000 Roskilde,64,3,12.06690328,55.63471666,568.82,1805.81,1048.3,265.89,2090.27,Hovedstaden
3528,1570000, Gammelgårds Alle 7,2665 Vallensbæk Strand,49,2,12.38498705,55.62647878,219.47,5900.47,984.26,445.28,6238.88,Hovedstaden
3529,1750000, Vangede Bygade 46,2820 Gentofte,50,2,12.51802881,55.75120474,165.15,1932.4,954.89,157.76,3126.13,Hovedstaden
3530,1775000, Skanderborgvej 92,8000 Aarhus C,55,2,10.1814546,56.1399328,379.22,2133.33,1112.56,262.65,7393.55,Midtjylland
3531,1795000, Skejbyparken 226,8200 Aarhus N,72,2,10.18920718,56.19587362,346.45,6034.48,817.76,589.79,1599.88,Midtjylland
3532,1895000, Klint Strandvej 78,4500 Nykøbing Sj,100,3,11.62508389,55.94043845,3656.32,3926.32,3167.17,2054.38,4293.47,Midtjylland
3533,1995000, Drewsensvej 7,5000 Odense C,81,2,10.40026168,55.39341094,405.3,1826.53,390.91,166.48,3159.17,Syddanmark
3534,1995000, Præstekærvej 20,2700 Brønshøj,58,2,12.49282199,55.70598471,84.91,6472.88,349.13,125.42,3553.08,Hovedstaden
3535,2095000, Allégade 50,5000 Odense C,72,2,10.39181282,55.39104088,411.38,2326.52,380.18,519.1,2172.55,Syddanmark
3536,2100000, Blommevangen 3,2765 Smørum,80,2,12.31329719,55.74211217,534.8,13767.54,418.7,1134.4,10242.28,Hovedstaden
3537,2145000, Emdrupvej 153,2400 København NV,57,2,12.53275473,55.7228575,416.19,3296.71,441.89,77.28,1770.76,Hovedstaden
3538,2145000, Klokkerhaven 2E,2750 Ballerup,85,3,12.35929564,55.7359022,760.12,11518.58,1308.04,736.91,6698.22,Hovedstaden
3539,2195000, Frederikssundsvej 416,2700 Brønshøj,71,3,12.45987534,55.7165936,463.48,7897.06,1277.31,869.09,2678.95,Hovedstaden
3540,2245000, Kærvangs Alle 14,9000 Aalborg,121,3,9.92057409,57.03126306,662.43,1782.66,504.87,1084.1,1648.33,Nordjylland
3541,2250000, Ewaldsgade 19,8000 Aarhus C,53,2,10.19523059,56.14874984,316.38,806.58,563.6,231.22,6443.79,Midtjylland
3542,2250000, Valby Langgade 251,2500 Valby,59,2,12.48314477,55.67190106,310.03,2297.6,842.92,272.47,3732.7,Hovedstaden
3543,2450000, Åfløjen 24,2700 Brønshøj,90,4,12.46025652,55.7155662,632.11,7676.08,1072.54,664.32,2857.46,Hovedstaden
3544,2495000, Skelhøjvej 17,2800 Kongens Lyngby,68,3,12.48292628,55.7640674,370.99,2227.75,700.3,579.57,6195.14,Hovedstaden
3545,2495000, Brammersgade 27,8000 Aarhus C,45,1,10.20456106,56.14730693,355.76,801.71,629.6,110.83,7201.22,Midtjylland
3546,2550000, Tårnvej 91B,2610 Rødovre,77,3,12.45303352,55.67749127,368.28,4887.55,373.98,392.7,4818.33,Hovedstaden
3547,2595000, Amager Landevej 82A st th ,2770 Kastrup,75,3,12.61999408,55.63350227,609.16,1539.88,355.37,427.94,2938.14,Hovedstaden
3548,2595000, Maglekæret 6C ,2680 Solrød Strand,109,4,12.20844709,55.5220294,478.13,6176.6,469.63,1548.96,7251.55,Hovedstaden
3549,2595000, Hedevænget 4,4000 Roskilde,78,3,12.10913064,55.64131389,479.23,1470.97,609.05,130.01,1748.69,Hovedstaden
3550,2745000, Thyrasgade 4,2200 København N,60,2,12.54608904,55.69767518,248.21,2519.61,431.74,241.76,1815.15,Hovedstaden
3551,2750000, Solgårdsvej 5,2942 Skodsborg,87,3,12.57332157,55.82120853,2571.55,557.2,2333.17,2436.95,13466.39,Hovedstaden
3552,2798000, Kastrupvej 98B,2300 København S,62,3,12.61993095,55.6521207,313.63,3321.18,277.6,149.14,420.54,Hovedstaden
3553,2995000, Munkensvej 11,2000 Frederiksberg,58,2,12.53448274,55.69414154,504.82,3353.08,721.03,228.96,1522.21,Hovedstaden
3554,3195000, Vermlandsgade 74,2300 København S,57,2,12.61161805,55.66670575,335.36,3512.5,289.23,377.54,1605.57,Hovedstaden
3555,3495000, Østerbrogade 198,2100 København Ø,66,2,12.57800824,55.71157887,96.23,2412.91,144.58,164.03,2515.07,Hovedstaden
3556,3798000, Møllevejen 23,8000 Aarhus C,108,4,10.19437034,56.15922622,653.28,1523.39,759.6,389.19,4985.2,Midtjylland
3557,3995000, Søllerød Park 12,2840 Holte,102,4,12.50457646,55.80817762,585.08,1719.68,694.14,293.64,11914.17,Hovedstaden
3558,3998000, Ceresbyen 37,8000 Aarhus C,86,3,10.19170926,56.15674613,382.5,2021.84,919.99,485.59,5768.15,Midtjylland
3559,4095000, Himmelev Have 5,4000 Roskilde,94,3,12.1020242,55.65489711,712.42,3250.06,669.34,870.9,4119.24,Hovedstaden
3560,4195000, Nordøstpassagen 26,8700 Horsens,144,4,9.87094164,55.85780753,679.01,3079.1,1745.24,752.97,881.18,Midtjylland
3561,4395000, Silkeborggade 47,2100 København Ø,69,2,12.58426246,55.70763853,200.11,2078.67,441.2,194.84,2156.81,Hovedstaden
3562,4500000, Amerika Plads 4 3 3 ,2100 København Ø,78,2,12.59387186,55.69833774,567.19,998.45,1057.24,129.45,3033.89,Hovedstaden
3563,4750000, Nørregade 22,8000 Aarhus C,123,4,10.20992582,56.16121795,329.23,1792.67,141.06,237.7,5272.17,Midtjylland
3564,4995000, Beddingen 7A 2 th ,9000 Aalborg,126,3,9.94410249,57.04777786,1083.21,2243.84,1535.59,481.79,2670.3,Nordjylland
3565,5895000, Porcelænshaven 4C,2000 Frederiksberg,85,3,12.52351426,55.67902448,124.72,2012.12,399.24,383.45,1132.57,Hovedstaden
3566,6495000, Hollændervej 11,1855 Frederiksberg C,93,4,12.53595711,55.67607878,236.82,2323.7,156.17,443.16,1941.77,Hovedstaden
3567,7250000, Amerika Plads 30B 2 2 ,2100 København Ø,111,3,12.59439544,55.70000037,1001.24,1204.35,936.94,306.55,2772.92,Hovedstaden
3568,9250000, Lille Strandvej 32,2900 Hellerup,83,3,12.58201442,55.73408015,547.29,1466.56,858.95,636.43,2820.06,Hovedstaden
3569,16750000, Trondhjemsgade 13,2100 København Ø,252,7,12.58874423,55.69491795,209.72,402.13,631.51,499.68,2274.3,Hovedstaden
3570,525000, Vestergade 189B ,6792 Rømø,68,4,8.54885619,55.08620263,650.4,23295.87,21940.09,1324.92,48392.0,Syddanmark
3571,765000, Langelinie 21 ,7500 Holstebro,50,2,8.62583604,56.3656841,685.08,564.42,547.19,1025.29,602.95,Midtjylland
3572,1050000, Blåbærhaven 14,2980 Kokkedal,39,1,12.49451376,55.91370911,712.48,3007.21,729.56,648.48,16244.41,Hovedstaden
3573,1095000, Teglgårdsvej 923,3050 Humlebæk,39,1,12.52164924,55.95478433,617.11,1561.4,1091.79,1065.61,14165.74,Hovedstaden
3574,1148000, Gormsgade 81 st tv ,6700 Esbjerg,58,2,8.44662599,55.47450229,465.29,1460.43,518.31,146.65,710.54,Syddanmark
3575,1295000, Skibbrogade 12C,6100 Haderslev,124,3,9.49798242,55.24936269,395.61,13613.41,977.15,233.62,27486.82,Syddanmark
3576,1295000, Peder Skrams Gade 37,9000 Aalborg,61,2,9.8986545,57.05635207,490.24,769.24,636.62,317.72,1461.58,Nordjylland
3577,1350000, Istedgade 33,9000 Aalborg,50,2,9.90315324,57.05078512,248.9,671.85,468.81,401.25,670.95,Nordjylland
3578,1398000, Herluf Trolles Gade 10 1 th ,9000 Aalborg,63,3,9.90113424,57.05506133,721.51,676.41,757.6,392.61,1229.85,Nordjylland
3579,1445000, Peder Skrams Gade 1,9000 Aalborg,65,2,9.9035685,57.05537378,745.29,452.22,741.97,212.81,1144.56,Nordjylland
3580,1545000, Sankt Jørgens Gade 10,9000 Aalborg,63,2,9.91250438,57.0470805,361.38,726.82,598.2,557.1,816.28,Nordjylland
3581,1550000, Ivar Huitfeldts Gade 9,9000 Aalborg,64,2,9.89931697,57.05600485,580.15,879.75,695.63,331.83,1545.09,Nordjylland
3582,1600000, Teglgårdsvej 353C ,3050 Humlebæk,66,2,12.5277884,55.9588505,854.8,1672.0,933.2,713.09,13654.91,Hovedstaden
3583,1645000, Julius Posselts Vej 3B,9400 Nørresundby,74,2,9.90012321,57.0654224,495.86,408.06,773.16,768.01,3097.36,Nordjylland
3584,1650000, Ådalsvej 60,3600 Frederikssund,64,2,12.07681268,55.83360536,507.05,12164.3,1025.39,955.63,2771.43,Hovedstaden
3585,1795000, Havnegade 10A,3600 Frederikssund,66,3,12.05759329,55.83766731,862.27,12435.32,658.7,52.95,3042.55,Hovedstaden
3586,1795000, Snerlevej 24,3000 Helsingør,83,3,12.59491543,56.02057592,410.82,2005.93,654.22,1601.56,2021.88,Hovedstaden
3587,1820000, Kastetvej 113,9000 Aalborg,82,3,9.89489639,57.05531007,313.82,982.77,317.17,81.85,1536.41,Nordjylland
3588,1945000, Abigaelsvej 15,5000 Odense C,101,4,10.37077025,55.40344134,675.17,1587.58,591.03,877.28,2823.72,Syddanmark
3589,1995000, Blåbærhaven 14,2980 Kokkedal,81,3,12.49451376,55.91370911,712.48,3007.21,729.56,648.48,16244.41,Hovedstaden
3590,2075000, Kayerødsgade 1,9000 Aalborg,82,2,9.92503473,57.04485285,79.81,767.52,962.36,137.37,1368.15,Nordjylland
3591,2195000, Himmerlandsvej 23,2720 Vanløse,56,2,12.50922461,55.6931479,137.82,4308.65,606.79,261.89,1596.35,Hovedstaden
3592,2250000, Sallingvej 72,2720 Vanløse,64,2,12.49818472,55.69324299,327.69,5119.26,515.98,178.76,2406.96,Hovedstaden
3593,2295000, Ellebjergvej 13,2450 København SV,53,2,12.52600822,55.65001295,423.54,1023.17,311.96,379.04,5066.14,Hovedstaden
3594,2498000, Silkeborgvej 142,8000 Aarhus C,59,2,10.17879495,56.15628926,301.49,2347.53,1295.23,447.96,5488.54,Midtjylland
3595,2595000, J. Michaelsens Gade 6,8000 Aarhus C,57,2,10.2024903,56.14388117,395.0,923.86,260.26,200.14,6897.97,Midtjylland
3596,2695000, Vestre Ringgade 210,8000 Aarhus C,67,3,10.19487279,56.16918173,604.56,2856.41,837.17,992.05,4161.89,Midtjylland
3597,2795000, Brostykkevej 123,2650 Hvidovre,86,3,12.48051363,55.63771579,416.94,3850.47,742.84,335.4,2597.82,Hovedstaden
3598,2795000, Jydeholmen 5,2720 Vanløse,64,2,12.49064387,55.68603104,251.53,3853.38,456.87,178.42,2845.08,Hovedstaden
3599,2895000, Østrigsgade 36,2300 København S,65,2,12.61535386,55.6627014,294.76,4082.27,317.97,448.43,1211.01,Hovedstaden
3600,2895000, Dalstrøget 129,2870 Dyssegård ,73,3,12.51936647,55.73791278,267.1,3588.97,569.72,50.9,2078.4,Hovedstaden
3601,2895000, Nørgaardsvej 22C,2800 Kongens Lyngby,55,2,12.5098149,55.77026869,729.69,263.0,676.71,387.76,5193.81,Hovedstaden
3602,2995000, Emdrupvej 20,2100 København Ø,66,3,12.55402902,55.71894955,303.94,2028.34,636.88,62.74,1357.18,Hovedstaden
3603,3149000, Spiesgade 88,9400 Nørresundby,100,3,9.91314638,57.05964724,731.83,1188.12,654.12,500.46,2202.03,Nordjylland
3604,3250000, Peder Hjorts Vej 1,2500 Valby,72,2,12.51202278,55.66168083,192.14,777.33,348.96,260.69,3258.43,Hovedstaden
3605,3295000, Banevænget 24,3460 Birkerød,77,2,12.42376528,55.83932049,396.62,9091.47,739.63,705.9,13852.99,Hovedstaden
3606,3395000, Edvard Thomsens vej 5D,2300 København S,76,2,12.57322387,55.63255788,218.19,855.32,645.81,207.19,5226.17,Hovedstaden
3607,3498000, Ålborggade 1,8000 Aarhus C,72,2,10.19513946,56.14325162,311.49,1450.75,411.54,500.35,7011.96,Midtjylland
3608,3499000, Andreas Bjørns Gade 24,1428 København K,47,2,12.59852415,55.67612826,206.04,2258.4,393.24,177.57,3895.39,Hovedstaden
3609,3595000, Troldmands Allé 6,2680 Solrød Strand,95,3,12.23441405,55.54627698,599.27,9380.94,2092.92,525.06,11273.98,Hovedstaden
