new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance
6640, 2.580.000kr. , Tårnvej 91B,2610 Rødovre,74,3,12.45303352,55.67749127,368.28,4887.55,373.98,392.7,4818.33
6641, 3.195.000kr. , Farum Hovedgade 63,3520 Farum,112,4,12.36244155,55.80878558,258.8,14075.66,942.12,291.5,13625.47
6642, 3.198.000kr. , Vestergade 1B,9300 Sæby,157,5,10.51456496,57.33394026,1055.1,12867.79,1003.81,247.33,13479.38
6643, 3.250.000kr. , Mejerivej 8E ,2690 Karlslunde,155,4,12.22118403,55.57015269,715.55,8517.54,810.4,475.54,13215.21
6644, 655.000kr. , Snerlevej 17,8930 Randers NØ,62,2,10.02943818,56.47428319,228.94,2297.13,1137.95,446.15,1965.23
6645, 900.000kr. , Aaby Sdr. Gade 2A ,9440 Aabybro,105,3,9.73922141,57.16259148,512.45,15633.13,430.8,594.3,19440.47
6646, 2.195.000kr. , Vejlbovej 27,8600 Silkeborg,110,4,9.55213924,56.16016099,899.58,980.19,1017.1,784.25,2209.01
6647, 2.495.000kr. , Mikkelborg Park 20,2970 Hørsholm,69,2,12.52445558,55.90779479,695.98,1902.06,2212.18,2372.88,18423.26
6648, 3.150.000kr. , Gyngemose Parkvej 49 2 th ,2860 Søborg,87,4,12.47992919,55.7265295,237.4,8417.18,684.8,442.69,3868.62
6649, 1.725.000kr. , Hougårdsvej 38,8220 Brabrand,74,3,10.09241724,56.15077522,297.47,7809.09,1237.29,139.91,9388.11
6650, 3.250.000kr. , Prinsessegade 4A,1422 København K,49,2,12.59114355,55.67042369,107.46,2495.34,115.56,176.03,3092.81
6651, 865.000kr. , Højtoftegade 12,8940 Randers SV,81,2,10.04394419,56.44916623,925.91,2561.2,1335.55,300.57,3205.9
6652, 1.795.000kr. , Hadsundvej 5B ,9575 Terndrup,309,4,10.05820788,56.81377585,727.52,11704.77,1060.34,217.68,28395.19
6653, 3.995.000kr. , Absalonsgade 34,5000 Odense C,135,4,10.39265984,55.39152111,386.62,2301.75,279.01,494.34,2294.49
6654, 998.000kr. , Ringen 50,6700 Esbjerg,59,2,8.46582549,55.47015287,414.97,914.63,204.16,204.27,948.04
6655, 1.198.000kr. , Tørvebryggen 6,8900 Randers C,75,2,10.03841406,56.45697553,906.73,1268.53,1070.86,389.25,2591.08
6656, 1.495.000kr. , St. Blichers Gade 4A 1 ,7400 Herning,94,3,8.98322201,56.13410293,722.93,723.56,749.41,914.91,1916.52
6657, 3.870.000kr. , Ved Amagerport 12,2300 København S,68,2,12.59600303,55.66717151,305.77,2508.02,662.01,286.46,2873.06
6658, 5.995.000kr. , Lipkesgade 5A,2100 København Ø,96,3,12.58538973,55.69701701,241.52,903.54,430.3,78.72,1774.28
6659, 495.000kr. , Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73
6660, 595.000kr. , Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73
6661, 595.000kr. , Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73
6662, 695.000kr. , Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73
6663, 1.198.000kr. , Danmarksgade 30 3 ,6700 Esbjerg,97,2,8.45308341,55.46713666,457.18,591.84,535.9,770.99,1190.93
6664, 1.295.000kr. , Thuresensgade 9A 1 mf ,5000 Odense C,54,2,10.40671213,55.39269318,222.47,2166.75,852.43,204.72,3279.59
6665, 1.795.000kr. , Vigerslevvej 254,2500 Valby,47,2,12.48918898,55.65143007,508.37,2184.69,1066.34,454.18,3527.77
6666, 1.895.000kr. , Østre Alle 13,9000 Aalborg,100,4,9.9478078,57.0435686,483.41,2106.64,1186.69,387.96,2867.3
6667, 2.495.000kr. , Slotsbakken 1C,6400 Sønderborg,114,3,9.78616923,54.9077199,794.17,1037.04,826.37,495.08,1889.14
6668, 2.895.000kr. , Dyrehavevej 2,3400 Hillerød,114,4,12.31881091,55.9327468,342.58,1348.02,585.58,155.96,555.53
6669, 8.650.000kr. , Højskolevej 14,2960 Rungsted Kyst,220,7,12.51224108,55.88625339,689.54,1738.59,188.09,818.78,17809.62
6670, 12.500.000kr. , Stokhusgade 4B,1317 København K,130,4,12.58292505,55.68905017,66.39,1035.71,411.72,216.68,1761.07
6671, 495.000kr. , Tørvebryggen 4,8900 Randers C,53,2,10.03854482,56.45701038,895.7,1277.17,1059.73,378.12,2599.69
6672, 1.875.000kr. , Strandparken 6,7600 Struer,133,4,8.58405782,56.49458774,1042.26,1473.66,1331.3,763.91,15721.38
6673, 2.345.000kr. , Kollegievej 2B,9000 Aalborg,94,3,9.94332025,57.02471574,227.93,3275.99,572.13,66.66,3747.76
6674, 2.495.000kr. , Kollegievej 2B,9000 Aalborg,101,3,9.94332025,57.02471574,227.93,3275.99,572.13,66.66,3747.76
6675, 1.495.000kr. , Søndervej 59A,5700 Svendborg,123,4,10.68202175,55.04642445,785.41,6437.77,1224.28,552.58,7676.21
6676, 1.995.000kr. , Strandvejen 14 7 ,9492 Blokhus,84,3,9.58232379,57.25367329,2732.93,25105.42,9673.64,321.31,35657.35
6677, 795.000kr. , Dømmestrupvej 20E ,5792 Årslev,57,2,10.38963944,55.30672971,236.27,5196.6,710.87,654.8,10580.57
6678, 895.000kr. , Solbakkevej 23A,4760 Vordingborg,82,3,11.92030177,55.00950034,699.9,1669.11,1175.78,624.96,1698.05
6679, 1.999.000kr. , Spaden C 3,2630 Taastrup,85,3,12.2770763,55.65090273,436.78,621.89,725.57,524.89,8931.14
6680, 2.195.000kr. , Alleen 7D ,4180 Sorø,176,5,11.55758886,55.43639307,684.77,2448.33,303.64,1034.51,14693.07
6681, 2.260.000kr. , Tøjhushavevej 36,8900 Randers C,91,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06
6682, 2.360.000kr. , Tøjhushavevej 36,8900 Randers C,91,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06
6683, 4.495.000kr. , Dronningens Tværgade 6B,1302 København K,73,2,12.58838156,55.68369344,381.28,1423.42,584.58,180.0,2393.03
6684, 825.000kr. , Rindsvej 38,8920 Randers NV,84,2,10.01906428,56.47427002,474.93,2148.18,1193.84,1056.54,2718.98
6685, 1.295.000kr. , Skolevej 2A,9280 Storvorde,143,5,10.10019064,57.00744448,624.98,13617.09,1347.77,882.12,14194.54
6686, 1.660.000kr. , Tøjhushavevej 36,8900 Randers C,64,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06
6687, 5.500.000kr. , Sundby Parkvej 10,2300 København S,109,3,12.63116947,55.66241216,434.8,4751.36,420.27,242.45,1643.78
6688, 1.425.000kr. , Annasholmsgade 19 ,5000 Odense C,81,2,10.39665021,55.40658057,281.59,1275.48,499.52,330.93,4630.53
6689, 3.350.000kr. , Hvide Hus Vej 3,8400 Ebeltoft,120,2,10.68118143,56.20426795,1055.64,48928.05,1437.8,579.72,31359.99
6690, 4.175.000kr. , Christiansgade 32,8000 Aarhus C,103,3,10.20391353,56.15578205,727.9,1250.79,629.09,374.54,5756.1
6691, 6.195.000kr. , Pilestræde 35F,1112 København K,119,3,12.5798114,55.68058639,180.13,902.63,738.1,298.19,3975.15
6692, 2.249.000kr. , Trygsvej 2F,8230 Åbyhøj,65,2,10.16565345,56.15643187,661.14,3255.29,832.46,212.2,4600.49
6693, 2.398.000kr. , Kroghsgade 10,8000 Aarhus C,51,2,10.19626421,56.14549159,75.0,1377.17,226.56,438.92,7210.39
6694, 3.898.000kr. , Nordøstpassagen 24,8700 Horsens,143,4,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45
6695, 4.298.000kr. , Nordøstpassagen 22,8700 Horsens,144,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35
6696, 6.925.000kr. , Eskildsgade 2,1657 København V,141,4,12.55452596,55.67152718,73.43,908.5,353.59,162.33,3202.07
6697, 2.798.000kr. , Thunøgade 54,8000 Aarhus C,79,3,10.20117489,56.16075519,233.5,1548.28,298.78,381.87,5071.78
6698, 495.000kr. , Fjellerup Bygade 26B 1 ,8585 Glesborg,137,4,10.59027743,56.50502984,369.15,39192.09,8962.13,364.0,21986.02
6699, 998.000kr. , Vestergade 25B,6800 Varde,90,2,8.47762174,55.62224556,475.12,364.84,869.4,520.44,18421.13
6700, 3.998.000kr. , Nordøstpassagen 22,8700 Horsens,144,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35
6701, 1.545.000kr. , Zahnsgade 13,6000 Kolding,129,4,9.46723185,55.49064267,385.66,2507.94,200.56,454.24,3034.78
6702, 1.948.000kr. , Jenny Kammersgaards Vej 5,8700 Horsens,74,2,9.86695113,55.85893121,1090.02,2478.91,1115.64,297.65,1277.08
6703, 1.795.000kr. , Skt. Hans Gade 32,5000 Odense C,78,3,10.39046733,55.40894192,649.59,1428.64,602.48,244.83,4561.79
6704, 2.195.000kr. , Vadgårdsvej 3,2860 Søborg,57,2,12.49466031,55.74822048,160.19,3478.79,636.85,1308.53,4216.92
6705, 2.695.000kr. , Strandvejen 23,7600 Struer,255,8,8.58914735,56.49280853,1173.26,970.35,890.02,307.0,16129.37
6706, 4.395.000kr. , Øster Teglgårdsvej 31,8800 Viborg,128,4,9.40672767,56.43220985,1058.49,2223.14,1310.98,679.93,2171.53
6707, 4.795.000kr. , Øster Teglgårdsvej 31,8800 Viborg,138,4,9.40672767,56.43220985,1058.49,2223.14,1310.98,679.93,2171.53
6708, 5.245.000kr. , Hasserisvej 116A st ,9000 Aalborg,162,5,9.89695207,57.04474292,922.43,1584.46,944.93,1393.26,1595.81
6709, 1.895.000kr. , Solsortehaven 28 ,6100 Haderslev,75,2,9.47198836,55.25434141,771.09,12037.43,819.47,614.12,28345.33
6710, 1.895.000kr. , Solsortehaven 38 ,6100 Haderslev,75,2,9.47245876,55.25438488,800.78,12067.22,788.76,643.81,28375.02
6711, 2.300.000kr. , Solsortehaven 36 ,6100 Haderslev,100,3,9.47244341,55.25445288,793.24,12059.58,781.02,636.27,28367.48
6712, 2.300.000kr. , Solsortehaven 34 ,6100 Haderslev,100,3,9.4724295,55.25451835,786.08,12052.42,773.46,629.01,28360.32
6713, 2.300.000kr. , Solsortehaven 26 ,6100 Haderslev,100,3,9.47196721,55.2544153,762.58,12029.02,811.36,605.62,28336.83
6714, 2.300.000kr. , Solsortehaven 24 ,6100 Haderslev,100,3,9.47195777,55.25448579,755.36,12021.7,802.94,598.39,28329.6
6715, 2.300.000kr. , Solsortehaven 22 ,6100 Haderslev,100,3,9.47193946,55.2545517,747.75,12014.19,795.74,590.79,28322.1
6716, 2.550.000kr. , Kongsvang Allé 22,8000 Aarhus C,81,3,10.18590396,56.13981829,623.58,1914.25,846.55,419.76,7174.46
6717, 7.995.000kr. , Beddingen 11 1 11 ,9000 Aalborg,183,5,9.94334814,57.04887906,1243.76,2231.09,1696.24,469.04,2844.47
6718, 1.595.000kr. , Mads Holms Vej 6,3000 Helsingør,64,2,12.60196958,56.03132766,255.52,1373.66,463.26,648.74,621.83
6719, 495.000kr. , Bøsbrovej 10,8940 Randers SV,59,2,10.04343671,56.4507698,786.81,2156.41,1177.95,139.47,2801.21
6720, 2.795.000kr. , Søagerparken 1,2670 Greve,81,3,12.29589152,55.58503776,616.15,14056.23,598.38,482.2,15313.09
6721, 3.345.000kr. , Jernbaneplads 6,4300 Holbæk,191,5,11.70761134,55.71659071,659.13,289.05,816.28,377.65,1018.1
6722, 125.000kr. , Tranevej 108,9990 Skagen,74,3,10.46541222,57.66042771,8828.63,250.25,8829.04,8679.88,27726.06
6723, 3.395.000kr. , Godthåbsvej 10,8600 Silkeborg,105,3,9.55216939,56.17130882,859.73,1722.84,972.56,182.23,699.06
6724, 3.495.000kr. , Færgevej 61,3600 Frederikssund,127,4,12.0531975,55.8424113,505.84,12684.46,907.84,666.08,3291.69
6725, 9.800.000kr. , Havneøen 11,7100 Vejle,252,3,9.55491494,55.70663224,930.68,1391.57,1251.59,875.13,2050.07
6726, 475.000kr. , Dageløkke Marina 2C,5953 Tranekær,39,2,10.86691012,55.0633965,5835.45,39162.38,5898.39,5270.64,38662.35
6727, 1.145.000kr. , Fårevejle Kirkevej 7,4540 Fårevejle,93,4,11.44164032,55.80333157,3088.52,2690.94,2174.15,247.15,22119.12
6728, 2.775.000kr. , Marius Simonsens Vej 1,8200 Aarhus N,81,3,10.20475117,56.17482305,201.15,3680.45,458.46,545.18,3501.96
6729, 7.500.000kr. , Havneøen 10,7100 Vejle,223,4,9.55565152,55.70655343,972.48,1380.94,1293.48,917.02,2099.66
6730, 2.350.000kr. , Finderupvej 2E ,8000 Aarhus C,65,2,10.18204069,56.15552145,241.79,2112.31,1391.53,217.94,5415.52
6731, 2.495.000kr. , Hibiscusvej 108,5200 Odense V,96,4,10.36310393,55.39775938,571.95,1819.37,626.41,627.37,2247.03
6732, 2.495.000kr. , Strandvejen 5,8400 Ebeltoft,118,2,10.67724217,56.19897678,1144.87,49484.98,942.74,476.89,31916.92
6733, 4.098.000kr. , Nordøstpassagen 24,8700 Horsens,125,3,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45
6734, 4.245.000kr. , Østre Stationsvej 41B,5000 Odense C,201,5,10.38087231,55.39993492,486.32,760.3,175.82,421.09,2447.93
6735, 4.598.000kr. , Nordøstpassagen 22,8700 Horsens,159,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35
6736, 4.898.000kr. , Nordøstpassagen 24,8700 Horsens,143,4,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45
6737, 4.898.000kr. , Nordøstpassagen 22,8700 Horsens,159,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35
6738, 1.295.000kr. , Olfert Fischers Gade 10,9000 Aalborg,60,2,9.90143151,57.05556561,702.62,767.33,814.01,388.51,1320.36
6739, 1.295.000kr. , Lindebo 25,2630 Taastrup,42,1,12.29128731,55.64337485,262.95,4298.66,872.52,1513.09,9798.01
6740, 1.695.000kr. , Hadsundvej 86G 1 th ,9000 Aalborg,88,4,9.95297313,57.03610751,373.99,2817.61,477.5,259.4,3506.61
6741, 8.000.000kr. , Trangravsvej 53,1436 København K,78,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79
6742, 8.500.000kr. , Trangravsvej 53,1436 København K,85,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79
6743, 8.600.000kr. , Trangravsvej 53,1436 København K,85,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79
6744, 995.000kr. , Dalgasparken 10,7200 Grindsted,124,4,8.93378106,55.75602089,1033.14,22385.41,1091.82,931.32,614.37
6745, 1.849.000kr. , Vejlebrovej 96,2635 Ishøj,79,2,12.36250645,55.61250033,630.52,8448.52,595.16,685.82,8786.93
6746, 2.795.000kr. , Dronningensgade 54,5000 Odense C,93,3,10.37408128,55.3960949,363.37,1171.1,413.63,462.13,2103.34
6747, 4.850.000kr. , Nordtoftevej 2,3520 Farum,192,4,12.36785945,55.81174139,219.13,13595.56,900.32,210.65,13195.47
6748, 585.000kr. , Elmevej 6,7600 Struer,109,4,8.59589687,56.48132536,669.2,1797.53,997.8,702.53,15319.65
6749, 1.049.000kr. , Udsigten 26,6000 Kolding,68,2,9.46179534,55.49805024,430.96,2120.24,864.54,100.48,1997.28
6750, 1.925.000kr. , Kantorvænget 8,8240 Risskov,71,2,10.20555467,56.1993679,202.57,6746.76,743.88,989.27,2803.57
6751, 2.995.000kr. , Københavnsvej 14,3400 Hillerød,104,4,12.31429761,55.93244559,581.76,995.83,540.76,465.83,905.65
6752, 879.000kr. , Platanvej 61,8930 Randers NØ,95,4,10.04805009,56.48162084,273.7,3336.53,1074.57,857.59,2183.22
6753, 4.295.000kr. , Otte Ruds Gade 108,8200 Aarhus N,115,3,10.21145088,56.17245099,216.06,3089.87,400.61,76.77,4062.78
6754, 5.795.000kr. , Hejrevej 1B,2400 København NV,110,4,12.53460931,55.70117798,450.47,3294.2,201.29,266.68,1626.02
6755, 725.000kr. , Solskinsvej 25,7730 Hanstholm,61,3,8.71611238,57.09772901,4315.67,18485.35,9062.89,9811.03,17897.87
6756, 2.648.000kr. , Annebergvej 63,9000 Aalborg,138,4,9.89661921,57.05028026,529.68,1354.7,749.59,649.91,1111.17
6757, 700.000kr. , Fynsvej 79,6000 Kolding,65,2,9.49060235,55.49597924,931.07,1058.75,1966.76,1121.33,1278.79
6758, 975.000kr. , Arkildsdal 154 1 ,9400 Nørresundby,61,2,9.91936574,57.07412003,343.97,1822.05,1267.35,678.17,4195.84
6759, 1.395.000kr. , Rosenørnsvej 49,5230 Odense M,53,2,10.40013854,55.38206418,233.73,2268.55,654.49,397.9,2950.4
6760, 2.000.000kr. , Søtorvet 16,8600 Silkeborg,60,1,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48
6761, 3.750.000kr. , Søtorvet 16,8600 Silkeborg,111,3,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48
6762, 3.950.000kr. , Søtorvet 16,8600 Silkeborg,111,3,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48
6763, 6.250.000kr. , Papirfabrikken 52,8600 Silkeborg,127,3,9.55735308,56.17318246,1143.5,1753.34,773.52,389.5,1200.16
6764, 1.995.000kr. , Aggersvoldvej 13,2700 Brønshøj,52,2,12.49988987,55.69664663,329.78,5077.0,566.84,596.9,2311.1
6765, 698.000kr. , Mølletoften 18,8940 Randers SV,77,2,10.04355628,56.44862141,1015.68,2652.47,1249.52,390.34,3297.17
6766, 1.145.000kr. , Gersdorffsgade 11A,8700 Horsens,51,2,9.85946369,55.86100375,428.47,1792.83,428.47,438.72,1368.81
6767, 1.795.000kr. , Vesterbakken 11B ,8600 Silkeborg,87,2,9.5179418,56.18207298,1088.74,3692.29,1092.16,553.41,4813.31
6768, 2.195.000kr. , Brøndbyvestervej 60B,2605 Brøndby,82,3,12.40961382,55.65823947,706.53,1587.96,1396.48,670.6,2707.41
6769, 495.000kr. , Snerlevej 19,8930 Randers NØ,62,3,10.02939216,56.4743824,217.61,2308.6,1126.61,457.62,1907.3
6770, 695.000kr. , Horsøvej 17,9500 Hobro,63,2,9.79900086,56.64099725,822.12,1294.73,896.15,549.49,1293.54
6771, 795.000kr. , Adelgade 105A,4720 Præstø,55,2,12.04571599,55.12274943,1041.01,12281.46,294.97,565.57,19240.99
6772, 9.500.000kr. , Havneøen 8,7100 Vejle,290,5,9.55533987,55.70692105,1099.31,1458.69,1313.51,1043.75,2117.08
6773, 1.048.000kr. , Strubjerg 77,9400 Nørresundby,66,4,9.92288563,57.0709835,221.53,1646.08,1146.98,308.5,3420.28
6774, 1.548.000kr. , Nygårdsvej 29,6700 Esbjerg,70,2,8.45621982,55.47050344,411.16,533.91,486.2,258.02,437.8
6775, 1.995.000kr. , Klokkeskovvej 15S,8260 Viby J,93,3,10.11556103,56.13251684,163.56,4565.35,407.63,493.24,12498.78
6776, 2.695.000kr. , Marselis Boulevard 28,8000 Aarhus C,86,3,10.2015822,56.14179638,464.17,1315.32,270.33,630.3,7641.34
6777, 2.495.000kr. , Kongevejen 339B,2840 Holte,71,2,12.47030834,55.81415626,533.24,3687.54,353.55,408.61,10543.54
6778, 3.195.000kr. , Højdedraget 35,2500 Valby,74,3,12.4860678,55.66880009,545.56,2235.17,352.85,595.75,4066.13
6779, 7.295.000kr. , Helsinkigade 29,2150 Nordhavn,106,2,12.59788684,55.70806117,235.93,2423.16,1249.88,131.28,3158.02
6780, 2.095.000kr. , Hestemøllestræde 5A,4200 Slagelse,123,3,11.35693067,55.40157893,650.23,1082.36,693.49,499.11,1197.18
6781, 850.000kr. , Dalgasparken 10,7200 Grindsted,101,3,8.93378106,55.75602089,1033.14,22385.41,1091.82,931.32,614.37
6782, 1.095.000kr. , Sct. Mogens Gade 32E,8800 Viborg,61,2,9.41231744,56.45325568,988.82,2175.59,878.84,406.42,1394.3
6783, 1.098.000kr. , Islandsgade 38 st tv ,6700 Esbjerg,65,2,8.44364209,55.46853042,546.41,1199.68,493.17,282.99,1447.96
6784, 5.550.000kr. , Nørrebrogade 18,8000 Aarhus C,127,5,10.21082099,56.16315903,312.2,2579.33,295.13,489.17,5018.14
6785, 770.000kr. , Hildursvej 1,8920 Randers NV,73,3,10.01695066,56.47111571,607.99,1665.15,761.5,629.01,2611.45
6786, 2.995.000kr. , Fuglsang Holm 5,7400 Herning,140,4,8.94250292,56.15792719,1688.69,4343.16,1482.07,1102.97,3563.5
6787, 1.245.000kr. , Sct. Nicolaj Gade 38B,8800 Viborg,73,3,9.41369581,56.45348855,984.62,2118.7,1012.64,540.22,1646.6
6788, 1.895.000kr. , Nørre Boulevard 134,4600 Køge,54,2,12.18229514,55.46745471,722.62,1393.32,930.16,640.93,2358.29
6789, 1.498.000kr. , Vendsysselgade 2,9000 Aalborg,61,2,9.94235956,57.04170449,457.16,1764.22,740.85,316.79,2783.56
6790, 1.648.000kr. , Rosensgade 16,8300 Odder,88,3,10.14702171,55.97250631,459.83,18394.42,543.39,311.7,19532.87
6791, 7.495.000kr. , Dagmar Petersens Gade 102,8000 Aarhus C,167,4,10.22737322,56.16715324,1200.97,2737.73,1554.22,1042.47,6384.54
6792, 310.000kr. , Glarbjergvej 93 1 th ,8930 Randers NØ,41,2,10.03648398,56.4802445,665.12,3417.0,532.32,612.03,1934.7
6793, 545.000kr. , Glarbjergvej 107,8930 Randers NØ,73,3,10.03782164,56.48046684,587.6,3511.59,529.0,534.52,1857.19
6794, 875.000kr. , Sjællandsgade 11,8900 Randers C,72,2,10.02032845,56.46329807,762.69,640.42,453.09,73.96,2935.92
6795, 945.000kr. , Ørnevej 7,9900 Frederikshavn,113,4,10.52988209,57.44075088,163.13,1365.55,1252.17,540.38,792.24
6796, 3.395.000kr. , H.O. Wildenskovsvej 12B ,7080 Børkop,224,3,9.68272676,55.66971951,806.98,1915.47,2576.31,1461.27,15702.92
6797, 4.495.000kr. , Bülowsvej 28A,1870 Frederiksberg C,64,2,12.54442765,55.68140439,182.34,2083.86,292.43,356.04,1808.63
6798, 7.500.000kr. , Brogade 6,6400 Sønderborg,307,8,9.78631511,54.90778573,777.39,1036.25,809.59,478.3,1888.25
6799, 550.000kr. , Skelvangsvej 141 2 th ,8920 Randers NV,61,2,10.01283393,56.4866032,340.33,3635.66,1327.35,1152.05,4275.26
6800, 1.995.000kr. , Postvænget 2,9440 Aabybro,101,3,9.73017861,57.16110459,683.67,15504.35,604.42,159.36,19311.8
6801, 2.995.000kr. , Postvænget 2,9440 Aabybro,137,3,9.73017861,57.16110459,683.67,15504.35,604.42,159.36,19311.8
6802, 1.295.000kr. , Sukkervænget 95 ,5000 Odense C,49,1,10.36920398,55.39413936,511.76,1628.59,464.82,421.95,1445.33
6803, 1.295.000kr. , Sukkervænget 93 ,5000 Odense C,48,1,10.3692714,55.39413924,507.8,1624.63,460.86,426.49,1441.27
6804, 1.295.000kr. , Sukkervænget 91 ,5000 Odense C,49,1,10.36941156,55.39415456,507.7,1624.43,460.66,434.9,1441.17
6805, 1.295.000kr. , Sukkervænget 89 ,5000 Odense C,49,1,10.36947811,55.39416136,511.27,1628.1,464.33,438.56,1444.84
6806, 1.995.000kr. , Sukkervænget 101,5000 Odense C,75,2,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6807, 1.995.000kr. , Sukkervænget 101,5000 Odense C,81,2,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6808, 2.495.000kr. , Sukkervænget 101,5000 Odense C,99,2,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6809, 2.695.000kr. , Blegdalsparken 33 2 tv ,9000 Aalborg,80,3,9.88873383,57.03230708,417.69,3061.01,521.72,615.25,1875.88
6810, 3.495.000kr. , Sukkervænget 101,5000 Odense C,126,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6811, 3.495.000kr. , Sukkervænget 101,5000 Odense C,129,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6812, 3.495.000kr. , Sukkervænget 101,5000 Odense C,131,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6813, 3.495.000kr. , Sukkervænget 101,5000 Odense C,131,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6814, 3.495.000kr. , Sukkervænget 101,5000 Odense C,131,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6815, 3.495.000kr. , Sukkervænget 101,5000 Odense C,131,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6816, 3.495.000kr. , Sukkervænget 101,5000 Odense C,132,4,10.3689563,55.3940724,531.32,1866.93,484.37,114.51,1314.56
6817, 4.595.000kr. , Sukkervænget 87 ,5000 Odense C,178,5,10.36960194,55.39416249,465.56,1821.09,418.62,244.75,1171.53
6818, 7.195.000kr. , Norsvej 9,1916 Frederiksberg C,101,3,12.55604434,55.67756687,380.02,1264.65,404.05,458.76,2703.16
6819, 795.000kr. , Haderslevvej 57A ,6000 Kolding,94,2,9.47074327,55.48314217,151.44,2118.58,630.83,680.35,3495.53
6820, 948.000kr. , Vestergade 19D ,6800 Varde,77,3,8.47794751,55.62171356,401.88,613.9,790.86,816.81,18557.89
6821, 2.798.000kr. , Vestre Ringgade 56,8000 Aarhus C,92,3,10.18322802,56.15791369,316.02,2299.89,1123.41,456.97,4979.11
6822, 3.298.000kr. , Spangsbjerg Kirkevej 102,6700 Esbjerg,154,3,8.44524375,55.486917,779.82,1635.86,927.16,607.16,2336.82
6823, 2.200.000kr. , Svenskelejren 4,2700 Brønshøj,55,2,12.50664322,55.70426019,59.77,5996.52,155.37,196.67,2757.46
6824, 2.595.000kr. , Dannebrogsgade 7,9000 Aalborg,106,4,9.90368394,57.0505566,165.34,638.29,385.25,367.79,615.63
6825, 2.995.000kr. , Bagergade 17B ,3700 Rønne,330,9,14.70105038,55.09944384,222.16,147615.28,252.13,296.56,1745.33
